-357,-450,0,1696794791.834568
-357,-450,0,1696794791.8921993
-357,-450,0,1696794791.9473085
-357,-450,0,1696794792.0042262
-357,-450,0,1696794792.0596893
-357,-450,0,1696794792.1190982
-357,-450,0,1696794792.1767962
-357,-450,0,1696794792.2322705
-357,-450,0,1696794792.2882993
-357,-450,0,1696794792.3444114
-357,-450,0,1696794792.4047387
-357,-450,0,1696794792.4679253
-357,-450,0,1696794792.5325148
-357,-450,0,1696794792.5966659
-357,-450,0,1696794792.6580217
-357,-450,0,1696794792.7159984
-357,-450,0,1696794792.7738621
-359,453,0,1696794792.8317332
-357,-450,0,1696794792.8880634
-357,-450,0,1696794792.9431357
-357,-450,0,1696794792.9979901
-357,-450,0,1696794793.0569863
-359,453,0,1696794793.1189518
-357,-450,0,1696794793.1785567
-357,-450,0,1696794793.2359395
-357,-450,0,1696794793.2939548
-357,-450,0,1696794793.3666248
-357,-450,0,1696794793.4331641
-357,-450,0,1696794793.4895718
-357,-450,0,1696794793.5466003
-357,-450,0,1696794793.604132
-357,-450,0,1696794793.6596203
-357,-450,0,1696794793.7163508
-357,-450,0,1696794793.77306
-359,453,0,1696794793.8298793
-367,-450,0,1696794793.8873837
-381,-453,0,1696794793.9421742
-387,-455,0,1696794793.996556
-390,-456,0,1696794794.054202
-389,-456,0,1696794794.1101525
-387,-456,0,1696794794.1660383
-385,-456,0,1696794794.2208714
-383,-455,0,1696794794.2761009
-382,-455,0,1696794794.3326116
-379,-454,0,1696794794.389701
-376,-454,0,1696794794.4447043
-374,-453,0,1696794794.4996312
-370,-453,0,1696794794.5567148
-364,-451,0,1696794794.612876
-362,-451,0,1696794794.669946
-357,-450,0,1696794794.7280743
-349,-449,0,1696794794.783182
-347,-448,0,1696794794.8388577
-343,-448,0,1696794794.8949122
-337,-449,0,1696794794.952453
-334,-446,0,1696794795.0110562
-325,-445,0,1696794795.0677238
-325,-445,0,1696794795.1270256
-320,-445,0,1696794795.1852963
-318,-445,0,1696794795.2417436
-311,-444,0,1696794795.2966726
-307,-444,0,1696794795.3550475
-303,-442,0,1696794795.4117053
-300,-443,0,1696794795.471191
-303,-440,0,1696794795.5339322
-298,-440,0,1696794795.5948167
-296,-439,0,1696794795.6531024
-292,-439,0,1696794795.709996
-290,-439,0,1696794795.7703125
-287,-439,0,1696794795.8301263
-286,-439,0,1696794795.8867965
-284,-438,0,1696794795.9429448
-281,-439,0,1696794795.9987342
-282,-439,0,1696794796.056683
-280,-439,0,1696794796.1171026
-279,-438,0,1696794796.1753018
-275,446,0,1696794796.2346714
-273,-440,0,1696794796.2926404
-275,-438,0,1696794796.3492424
-277,-439,0,1696794796.405761
-275,-439,0,1696794796.4626567
-275,-439,0,1696794796.5204504
-270,-440,0,1696794796.5787482
-275,-439,0,1696794796.6371312
-270,-441,0,1696794796.693988
-269,-441,0,1696794796.7522695
-273,-440,0,1696794796.8111904
-272,-440,0,1696794796.8710003
-266,-442,0,1696794796.9296849
-271,-440,0,1696794796.9868963
-270,-441,0,1696794797.0420785
-271,-441,0,1696794797.0969267
-270,-440,0,1696794797.1550553
-270,-441,0,1696794797.2152004
-269,-441,0,1696794797.2739353
-266,-441,0,1696794797.331359
-267,-440,0,1696794797.3887904
-264,-440,0,1696794797.445608
-266,-440,0,1696794797.5050855
-264,-440,0,1696794797.5636172
-264,-440,0,1696794797.6211755
-264,-439,0,1696794797.6789255
-262,-439,0,1696794797.7355986
-262,-439,0,1696794797.7927227
-262,-439,0,1696794797.8504517
-262,-439,0,1696794797.9093394
-260,-438,0,1696794797.9682882
-258,-438,0,1696794798.0265834
-257,-438,0,1696794798.0827172
-255,-439,0,1696794798.1401806
-255,-438,0,1696794798.1964674
-255,-438,0,1696794798.2543223
-253,-438,0,1696794798.3149374
-252,-438,0,1696794798.3741603
-252,-438,0,1696794798.430052
-250,-437,0,1696794798.489902
-250,-437,0,1696794798.545045
-250,-437,0,1696794798.6028254
-247,-438,0,1696794798.6598778
-248,-437,0,1696794798.7184176
-244,-438,0,1696794798.7769282
-246,-437,0,1696794798.8326533
-242,-438,0,1696794798.8889005
-245,-437,0,1696794798.944876
-244,-437,0,1696794799.0007608
-242,-437,0,1696794799.056732
-242,-437,0,1696794799.1158118
-240,-437,0,1696794799.1737752
-240,-437,0,1696794799.2294703
-240,-437,0,1696794799.2873662
-239,-437,0,1696794799.342711
-239,-437,0,1696794799.3977156
-239,-437,0,1696794799.454557
-237,-437,0,1696794799.5147667
-237,-436,0,1696794799.5757415
-237,-436,0,1696794799.6315668
-236,-437,0,1696794799.688358
-239,-436,0,1696794799.744478
-236,-437,0,1696794799.7997603
-236,-436,0,1696794799.8580668
-235,-436,0,1696794799.9170587
-235,-436,0,1696794799.9753845
-235,-436,0,1696794800.031075
-235,-435,0,1696794800.0887778
-233,-436,0,1696794800.1456044
-235,-435,0,1696794800.2036405
-232,-436,0,1696794800.2596376
-237,440,0,1696794800.3181078
-231,-435,0,1696794800.375077
-231,-435,0,1696794800.4306314
-231,-435,0,1696794800.4901135
-230,-435,0,1696794800.553513
-231,-434,0,1696794800.610697
-231,-434,0,1696794800.6693165
-230,-434,0,1696794800.7262213
-230,-434,0,1696794800.781995
-229,-434,0,1696794800.8377645
-229,-433,0,1696794800.8944888
-228,-433,0,1696794800.9511962
-228,-434,0,1696794801.0079322
-228,-434,0,1696794801.0650525
-227,-433,0,1696794801.1219628
-228,-434,0,1696794801.1776092
-226,-433,0,1696794801.2346213
-228,-434,0,1696794801.2926354
-226,-434,0,1696794801.3520973
-225,-433,0,1696794801.4091673
-224,-433,0,1696794801.4702256
-225,-433,0,1696794801.5311038
-225,-433,0,1696794801.5968156
-224,-433,0,1696794801.6528742
-225,-432,0,1696794801.7090383
-223,-432,0,1696794801.764998
-223,-432,0,1696794801.8230221
-223,-431,0,1696794801.8797765
-224,-431,0,1696794801.9352098
-223,-432,0,1696794801.9913585
-223,-431,0,1696794802.0474854
-222,-432,0,1696794802.1036057
-223,-431,0,1696794802.1602128
-223,-431,0,1696794802.215802
-222,-430,0,1696794802.272811
-219,-430,0,1696794802.3303003
-220,-431,0,1696794802.3882325
-219,-430,0,1696794802.4438362
-217,-430,0,1696794802.4990067
-218,-429,0,1696794802.557666
-218,-429,0,1696794802.622505
-219,-429,0,1696794802.67816
-223,-429,0,1696794802.734886
-218,-429,0,1696794802.7924762
-223,-429,0,1696794802.8488529
-217,-429,0,1696794802.9047506
-219,-429,0,1696794802.9601884
-220,-429,0,1696794803.021717
-221,-429,0,1696794803.0790522
-218,-428,0,1696794803.134705
-220,-428,0,1696794803.1914084
-220,-429,0,1696794803.247849
-217,-428,0,1696794803.3042593
-218,-429,0,1696794803.3592234
-218,-428,0,1696794803.4158497
-219,-428,0,1696794803.4735997
-217,-428,0,1696794803.530485
-217,-428,0,1696794803.5868866
-219,-428,0,1696794803.6437957
-217,-428,0,1696794803.6994884
-218,-428,0,1696794803.755754
-217,-428,0,1696794803.813897
-216,-428,0,1696794803.8716328
-216,-428,0,1696794803.9289894
-215,-428,0,1696794803.9874542
-215,-428,0,1696794804.0430894
-216,-428,0,1696794804.0982153
-215,-428,0,1696794804.1547298
-216,-428,0,1696794804.212519
-214,-427,0,1696794804.269947
-215,-427,0,1696794804.327399
-213,-427,0,1696794804.3847578
-213,-427,0,1696794804.4410295
-212,-428,0,1696794804.4955945
-216,-428,0,1696794804.5525045
-215,-428,0,1696794804.6083765
-213,-428,0,1696794804.6650357
-214,-427,0,1696794804.7230644
-212,-427,0,1696794804.7792037
-214,-427,0,1696794804.8354547
-215,-427,0,1696794804.8916974
-213,-427,0,1696794804.947584
-212,-427,0,1696794805.0038116
-214,-427,0,1696794805.058545
-212,-427,0,1696794805.1145017
-211,-427,0,1696794805.1732512
-212,-427,0,1696794805.2315602
-212,-427,0,1696794805.2882702
-212,-427,0,1696794805.3443556
-212,-427,0,1696794805.3997903
-212,-427,0,1696794805.4556766
-210,-427,0,1696794805.5137997
-213,433,0,1696794805.5712373
-211,-427,0,1696794805.6301532
-211,-427,0,1696794805.6913
-211,-427,0,1696794805.747832
-210,-427,0,1696794805.8069868
-212,433,0,1696794805.8650112
-210,-427,0,1696794805.9241092
-210,-427,0,1696794805.9798548
-210,-427,0,1696794806.0365105
-231,-425,0,1696794806.0928953
-259,-425,0,1696794806.152265
-287,-420,0,1696794806.2106051
-326,-417,0,1696794806.2715292
-340,-417,0,1696794806.32934
-346,-416,0,1696794806.3885036
-353,-417,0,1696794806.444381
-356,-415,0,1696794806.5005136
-354,-415,0,1696794806.5569422
-354,-415,0,1696794806.61426
-337,-415,0,1696794806.6729434
-327,-416,0,1696794806.7297986
-317,-414,0,1696794806.78714
-302,-416,0,1696794806.8447556
-287,-417,0,1696794806.9016235
-270,-416,0,1696794806.9577107
-253,-415,0,1696794807.0140276
-210,-418,0,1696794807.071916
-190,-419,0,1696794807.1300423
-171,-420,0,1696794807.1889536
-150,-421,0,1696794807.245829
-121,-421,0,1696794807.3028655
-102,-424,0,1696794807.3592708
-65,-425,0,1696794807.4163399
-27,-424,0,1696794807.4738784
-3,-425,0,1696794807.529895
4,-424,0,1696794807.587295
4,-422,0,1696794807.6438906
5,-422,0,1696794807.7002776
4,-421,0,1696794807.7578604
4,-420,0,1696794807.8200994
5,-419,0,1696794807.8788393
4,-419,0,1696794807.9349232
4,-418,0,1696794807.9914954
5,-419,0,1696794808.0533319
-1,-418,0,1696794808.110041
0,-421,0,1696794808.165928
0,-421,0,1696794808.2236047
3,-421,0,1696794808.2799373
5,-418,0,1696794808.3360653
2,-418,0,1696794808.3945122
7,-418,0,1696794808.4514513
5,-418,0,1696794808.5083761
5,-418,0,1696794808.5655098
4,-419,0,1696794808.6221318
2,-419,0,1696794808.6800709
7,-419,0,1696794808.7374742
4,-420,0,1696794808.7954848
3,-420,0,1696794808.8513095
1,-421,0,1696794808.9084837
2,-421,0,1696794808.9642391
5,-421,0,1696794809.022097
5,-421,0,1696794809.0773888
5,-421,0,1696794809.1355748
5,-421,0,1696794809.1912906
0,428,0,1696794809.2473845
4,-423,0,1696794809.3031144
4,-423,0,1696794809.3586864
7,-423,0,1696794809.4133942
5,-423,0,1696794809.4699132
6,-424,0,1696794809.5278935
0,-423,0,1696794809.5858276
0,-423,0,1696794809.6421406
5,-424,0,1696794809.6991005
3,-424,0,1696794809.755712
6,-424,0,1696794809.8137264
2,-424,0,1696794809.8703716
5,-424,0,1696794809.9289129
5,-424,0,1696794809.9870968
0,-425,0,1696794810.0487058
2,-424,0,1696794810.1090598
4,-424,0,1696794810.1701458
5,-424,0,1696794810.232648
0,430,0,1696794810.29145
3,-424,0,1696794810.3504546
3,-424,0,1696794810.4107378
3,-424,0,1696794810.4772203
1,-424,0,1696794810.537497
2,-424,0,1696794810.596871
3,-424,0,1696794810.6573892
4,-424,0,1696794810.7149515
5,-424,0,1696794810.7805958
4,-424,0,1696794810.8391883
4,-424,0,1696794810.89527
3,-424,0,1696794810.953451
6,-424,0,1696794811.0104275
4,-424,0,1696794811.0674176
7,-424,0,1696794811.1235795
7,-424,0,1696794811.1790714
5,-424,0,1696794811.23618
5,-424,0,1696794811.293295
2,-424,0,1696794811.3507223
2,-424,0,1696794811.4084325
4,-424,0,1696794811.4689076
3,-425,0,1696794811.525028
4,-424,0,1696794811.5868843
4,-424,0,1696794811.6482496
4,-424,0,1696794811.708451
5,-424,0,1696794811.765095
3,-424,0,1696794811.8210487
5,-424,0,1696794811.8758283
6,-424,0,1696794811.9311798
3,-424,0,1696794811.9873016
4,-424,0,1696794812.0457747
2,-424,0,1696794812.103868
4,-424,0,1696794812.1598177
5,-424,0,1696794812.2149174
5,-424,0,1696794812.2712533
3,-424,0,1696794812.3269837
5,-424,0,1696794812.3851423
2,-424,0,1696794812.4463177
4,-424,0,1696794812.5040283
6,-424,0,1696794812.5603616
6,-424,0,1696794812.6165912
5,-424,0,1696794812.6875827
4,-424,0,1696794812.7578197
5,-424,0,1696794812.8290772
1,430,0,1696794812.8996134
3,-424,0,1696794812.9670398
5,-424,0,1696794813.0358262
4,-424,0,1696794813.1075497
1,-424,0,1696794813.1755352
4,-424,0,1696794813.2459006
5,-424,0,1696794813.3154702
6,-424,0,1696794813.387232
1,-424,0,1696794813.4617383
5,-424,0,1696794813.5332968
5,-424,0,1696794813.6047847
0,-424,0,1696794813.6735802
2,-424,0,1696794813.7424347
3,-424,0,1696794813.8137994
5,-424,0,1696794813.8818066
2,-424,0,1696794813.953782
5,-424,0,1696794814.0221627
-2,-424,0,1696794814.093706
6,-424,0,1696794814.164201
2,-424,0,1696794814.2339644
-1,430,0,1696794814.3065236
1,-424,0,1696794814.3765264
1,-424,0,1696794814.450221
0,-424,0,1696794814.5194721
3,-424,0,1696794814.5905018
3,-424,0,1696794814.66082
0,-424,0,1696794814.730664
1,-424,0,1696794814.803432
6,-424,0,1696794814.8734438
2,-424,0,1696794814.943666
4,-424,0,1696794815.013206
4,-424,0,1696794815.0837402
1,-424,0,1696794815.1397943
1,-424,0,1696794815.1998816
2,-424,0,1696794815.2572682
1,-424,0,1696794815.3124228
0,-424,0,1696794815.3692734
0,-424,0,1696794815.4260705
4,-424,0,1696794815.4817297
0,-424,0,1696794815.5377674
2,-424,0,1696794815.5962117
0,-424,0,1696794815.6534848
5,-424,0,1696794815.710927
5,-424,0,1696794815.7704215
4,-424,0,1696794815.826215
4,-424,0,1696794815.898924
6,-424,0,1696794815.9690704
2,-424,0,1696794816.0380504
3,-424,0,1696794816.1082408
1,-424,0,1696794816.1783519
3,-423,0,1696794816.2478592
3,-424,0,1696794816.3167431
3,-424,0,1696794816.3863134
1,-424,0,1696794816.456454
4,-424,0,1696794816.5245411
0,-424,0,1696794816.5931818
4,-423,0,1696794816.6622376
4,-424,0,1696794816.7312984
2,-424,0,1696794816.7998154
0,-424,0,1696794816.868355
0,-423,0,1696794816.9410641
3,-423,0,1696794817.010324
2,-423,0,1696794817.078685
2,-423,0,1696794817.146813
1,-424,0,1696794817.214829
4,-424,0,1696794817.282979
0,-423,0,1696794817.3526492
0,-423,0,1696794817.422143
0,-423,0,1696794817.490619
0,-423,0,1696794817.56029
0,-423,0,1696794817.6297104
2,-423,0,1696794817.6982627
1,-423,0,1696794817.7657313
-1,-424,0,1696794817.8347569
1,-424,0,1696794817.9041603
3,-423,0,1696794817.9727468
0,-423,0,1696794818.041491
2,-423,0,1696794818.111875
1,-424,0,1696794818.1800067
0,-424,0,1696794818.2480752
2,-423,0,1696794818.3184278
3,-424,0,1696794818.3876975
0,-424,0,1696794818.4596615
5,-424,0,1696794818.527228
3,-424,0,1696794818.5975828
5,-424,0,1696794818.6674592
4,-424,0,1696794818.7368135
3,-424,0,1696794818.8058383
3,-424,0,1696794818.8757048
0,-423,0,1696794818.9433062
3,-423,0,1696794819.0131795
0,-424,0,1696794819.0807106
0,-424,0,1696794819.1492493
2,-423,0,1696794819.2200155
1,-423,0,1696794819.289012
0,-423,0,1696794819.357968
3,-423,0,1696794819.4252753
3,-423,0,1696794819.4968052
6,-424,0,1696794819.567625
1,-424,0,1696794819.6364543
2,-424,0,1696794819.7062986
0,-424,0,1696794819.7760322
0,-423,0,1696794819.846355
0,-423,0,1696794819.9163945
2,-423,0,1696794819.9852495
2,-423,0,1696794820.0557227
4,-423,0,1696794820.126233
4,-423,0,1696794820.1967509
-2,430,0,1696794820.2670066
2,-423,0,1696794820.3372688
4,-423,0,1696794820.4118588
2,-423,0,1696794820.4796402
2,-423,0,1696794820.5500257
4,-423,0,1696794820.622563
3,-423,0,1696794820.6913757
2,-423,0,1696794820.760332
3,-424,0,1696794820.8294115
3,-423,0,1696794820.8982632
2,-423,0,1696794820.9661105
1,-423,0,1696794821.0355718
0,-423,0,1696794821.1043963
4,-423,0,1696794821.1728742
2,-423,0,1696794821.2409441
4,-423,0,1696794821.310723
1,-423,0,1696794821.3793442
1,-423,0,1696794821.4477465
5,-423,0,1696794821.5174253
3,-423,0,1696794821.586762
3,-423,0,1696794821.656545
3,-423,0,1696794821.7253065
1,-423,0,1696794821.7937262
0,-423,0,1696794821.863152
5,-423,0,1696794821.933283
1,-423,0,1696794822.0019362
-1,429,0,1696794822.0714176
0,-423,0,1696794822.1401973
4,-423,0,1696794822.2106473
0,-423,0,1696794822.27884
2,-423,0,1696794822.3468769
3,-423,0,1696794822.4149358
1,-423,0,1696794822.4826548
2,-423,0,1696794822.5513194
0,-423,0,1696794822.6208405
0,-423,0,1696794822.6888158
1,-423,0,1696794822.7592573
4,-424,0,1696794822.8263192
4,-423,0,1696794822.8975945
4,-423,0,1696794822.9677944
2,-423,0,1696794823.0356832
4,-423,0,1696794823.1038697
3,-423,0,1696794823.1767955
6,-423,0,1696794823.2450864
4,-423,0,1696794823.318997
4,-423,0,1696794823.3869443
7,-423,0,1696794823.4567468
6,-423,0,1696794823.527098
5,-423,0,1696794823.5954554
-2,429,0,1696794823.662841
1,-423,0,1696794823.7312384
2,-423,0,1696794823.7996812
2,-423,0,1696794823.8700728
2,-424,0,1696794823.9308746
5,-423,0,1696794823.9865208
4,-423,0,1696794824.04395
5,-423,0,1696794824.1118097
6,-423,0,1696794824.1694884
2,-423,0,1696794824.2264602
4,-423,0,1696794824.2827468
1,-423,0,1696794824.3400614
2,-423,0,1696794824.3964264
1,-423,0,1696794824.4547071
4,-423,0,1696794824.5102277
3,-423,0,1696794824.5692203
3,-423,0,1696794824.624951
6,-423,0,1696794824.681159
3,-423,0,1696794824.7397094
3,-423,0,1696794824.8027358
2,-423,0,1696794824.8661351
3,-423,0,1696794824.9244144
4,-423,0,1696794824.980785
3,-423,0,1696794825.037937
3,-423,0,1696794825.100464
1,-423,0,1696794825.1585855
4,-423,0,1696794825.2279966
1,-423,0,1696794825.2991753
2,-423,0,1696794825.3699832
1,-423,0,1696794825.4387321
2,-423,0,1696794825.5095656
6,-423,0,1696794825.5784426
4,-423,0,1696794825.6509924
5,-423,0,1696794825.7201421
7,-423,0,1696794825.7895153
1,429,0,1696794825.8594255
4,-423,0,1696794825.927236
2,-423,0,1696794825.9989007
1,-423,0,1696794826.0692093
3,-423,0,1696794826.1313975
0,-423,0,1696794826.1874442
3,-423,0,1696794826.2448945
5,-423,0,1696794826.3057873
2,-423,0,1696794826.363636
3,-423,0,1696794826.420476
4,-423,0,1696794826.476855
3,-423,0,1696794826.5355573
2,-423,0,1696794826.5920184
3,428,0,1696794826.649478
4,-423,0,1696794826.710226
2,-423,0,1696794826.771118
2,-423,0,1696794826.8278234
3,-423,0,1696794826.8848825
5,-423,0,1696794826.9431753
3,-423,0,1696794827.0031645
3,-423,0,1696794827.0759366
4,-423,0,1696794827.145168
4,-423,0,1696794827.2171397
2,-423,0,1696794827.285572
4,-423,0,1696794827.355112
3,-423,0,1696794827.4237669
3,-423,0,1696794827.4916646
2,-423,0,1696794827.5601006
3,-423,0,1696794827.6283932
4,-423,0,1696794827.6977727
8,-423,0,1696794827.7684138
7,-423,0,1696794827.8364744
5,-423,0,1696794827.907927
3,-423,0,1696794827.9786525
8,-423,0,1696794828.051773
6,-423,0,1696794828.1235712
3,-423,0,1696794828.1941202
3,-423,0,1696794828.264323
0,428,0,1696794828.3336027
2,-423,0,1696794828.406086
0,-422,0,1696794828.478985
4,-423,0,1696794828.553149
3,-423,0,1696794828.6230567
0,-423,0,1696794828.6923914
0,-423,0,1696794828.7612336
5,-423,0,1696794828.830354
0,-422,0,1696794828.9019222
0,429,0,1696794828.9730911
5,-423,0,1696794829.0403962
6,-423,0,1696794829.1117632
6,-423,0,1696794829.1808307
6,-422,0,1696794829.2525136
2,-423,0,1696794829.3210123
3,-423,0,1696794829.3906357
-1,429,0,1696794829.4614284
6,-423,0,1696794829.5297909
5,-423,0,1696794829.6017807
7,-423,0,1696794829.669991
5,-423,0,1696794829.7396188
0,-423,0,1696794829.812073
4,-423,0,1696794829.8793457
5,-423,0,1696794829.949743
-4,429,0,1696794830.0183346
5,-427,0,1696794830.0883749
-4,-438,0,1696794830.1600108
-202,-462,0,1696794830.2286997
-388,-475,0,1696794830.747666
-345,-469,0,1696794830.818976
-237,-452,0,1696794830.8896286
-154,-442,0,1696794830.962162
-88,-433,0,1696794831.032508
-12,-412,0,1696794831.1001194
-5,-400,0,1696794831.17393
-4,-376,0,1696794831.2439666
-4,-369,0,1696794831.3142457
-1,-346,0,1696794831.383919
-3,-342,-2,1696794831.4526224
-2,-316,-1,1696794831.5251508
-5,-269,0,1696794831.5933576
3,-244,1,1696794831.6646318
-1,-205,3,1696794831.734721
-1,-181,3,1696794831.8073308
-1,-147,4,1696794831.8765802
2,-139,6,1696794831.9449399
0,-119,5,1696794832.0181954
0,-98,6,1696794832.0876446
-4,-86,6,1696794832.1564174
-1,-77,6,1696794832.2267854
5,-64,7,1696794832.295317
0,-60,7,1696794832.3654006
0,-44,6,1696794832.4379063
0,-40,6,1696794832.5072803
